OBJECTID,plotname,Shape_Length,Shape_Area,Longdd,Latdd
768,FWS 69_4_7_na,59308.532272716460000,11736000.595698301000000,-68.516649255444236,52.833330160338370
769,FWS 69_4_8_na,59308.532315327524000,11736001.002736870000000,-68.083349224138871,52.833330160412686
770,FWS 69_4_9_na,59321.820398329852000,11738660.987727314000000,-67.649999806948699,52.833330155974153
771,FWS 69_4_10_na,58826.872847287239000,11639669.882728776000000,-67.216650030748610,53.166700360140084
772,FWS 69_5_1_na,58960.147379331633000,11666323.717451921000000,-71.779149817804765,53.833299638872113
773,FWS 69_5_2_na,58947.193664516679000,11663730.445382481000000,-71.337499688170425,53.833299642296240
774,FWS 69_5_3_na,58960.150810835534000,11666325.310028063000000,-70.895849254211285,53.833299643240935
775,FWS 69_5_4_na,58960.150999256774000,11666326.314427780000000,-70.454149278399271,53.833299643338400
776,FWS 69_5_5_na,58946.944845683523000,11663684.350758504000000,-70.012499839622464,53.833299643348965
777,FWS 69_5_6_na,58960.151251646661000,11666325.797879254000000,-69.570850397196352,53.833299643373444
778,FWS 69_5_7_na,58960.151348377047000,11666326.414875356000000,-69.129150416310239,53.833299643709225
779,FWS 69_5_8_na,58947.190172420262000,11663735.706647079000000,-68.687500001356355,53.833299643489077
780,FWS 69_5_9_na,58960.147349088846000,11666324.389714403000000,-68.245849614358221,53.833299643425470
781,FWS 69_5_10_na,58960.147349338426000,11666325.042275503000000,-67.804149818873029,53.833299638831612
782,FWS 69_6_1_na,60059.878318718998000,11886271.743364178000000,-75.000000000539671,51.465141375348502
783,FWS 69_6_2_na,60073.096497820428000,11888915.379241886000000,-75.000000000538805,51.728493702660060
784,FWS 69_6_3_na,60106.975131943793000,11895691.106234943000000,-75.000000000247823,51.991794644251932
785,FWS 69_6_4_na,60164.115861562372000,11907119.252461098000000,-75.000000000177607,52.255145304955413
786,FWS 69_6_5_na,60174.547759954497000,11909206.085220050000000,-75.000000000389079,52.518495755881446
787,FWS 69_6_6_na,60208.212764052056000,11915939.086509608000000,-75.000000000342084,52.781796738910941
788,FWS 69_6_7_na,60262.590164823901000,11926814.113696471000000,-75.000000000386478,53.045149344026719
789,FWS 69_6_8_na,60271.006774861620000,11928497.435712261000000,-75.000000000169607,53.308499828742924
790,FWS 69_6_9_na,60302.667140853977000,11934829.509069461000000,-75.000000000107065,53.571800853688515
791,FWS 69_6_10_na,60354.186269192804000,11945133.335021023000000,-75.000000000128310,53.835151586980409
792,FWS 69_7_1_na,60059.874289880121000,11886270.397623589000000,-76.000000000348365,51.465141398403226
793,FWS 69_7_2_na,60073.092488305614000,11888914.037405750000000,-76.000000000548425,51.728493715208927
794,FWS 69_7_3_na,60106.971080505318000,11895687.918052334000000,-76.000000000620631,51.991794660453088
795,FWS 69_7_4_na,60164.111912388129000,11907117.491134925000000,-76.000000000680586,52.255145329473244
796,FWS 69_7_5_na,60174.543734559033000,11909204.287670864000000,-76.000000000574872,52.518495766824600
797,FWS 69_7_6_na,60208.208726542463000,11915935.445109887000000,-76.000000000375181,52.781796756790918
798,FWS 69_7_7_na,60262.586167055546000,11926811.909559539000000,-76.000000000582062,53.045149366940578
799,FWS 69_7_8_na,60271.002801104667000,11928495.236298043000000,-76.000000000639105,53.308499841208985
800,FWS 69_7_9_na,60302.663145003513000,11934825.893712450000000,-76.000000000659838,53.571800871338567
801,FWS 69_7_10_na,60354.182256376640000,11945131.560398974000000,-76.000000000755634,53.835151611525440
802,FWS 69_8_10_na,60502.922178237030000,11974876.655088950000000,-77.000000000055735,53.368000942239661
803,FWS 69_8_9_na,60044.991398534243000,11883286.313080117000000,-76.999999999028077,53.104648216602804
804,FWS 69_8_8_na,60215.598125030541000,11917408.047238251000000,-76.999999998972072,52.841798345009472
805,FWS 69_8_7_na,60182.935707425328000,11910876.982426809000000,-76.999999998993815,52.578495457789735
806,FWS 69_8_6_na,58873.513364763079000,11657626.863783481000000,-77.166768712356642,52.418588620133988
807,FWS 69_8_5_na,56756.009682445430000,11225498.228194006000000,-77.581699368817112,52.416700366971988
808,FWS 69_8_4_na,58371.086342105176000,11557117.223806890000000,-77.945588764788965,52.448452193213853
809,FWS 69_8_3_na,60216.348769135446000,11917564.772238920000000,-78.000000000781228,52.675147027364616
810,FWS 69_8_2_na,60205.208561153377000,11915337.761725321000000,-78.000000000743299,52.938447799023287
811,FWS 69_8_1_na,60280.549016630532000,11930404.820910523000000,-78.000000000602668,53.201749013351844
812,FWS 69_9_1_na,58614.236340046518000,11597141.654980512000000,-71.773334290352182,54.500001909834573
813,FWS 69_9_2_na,59041.634447075819000,11682618.723050155000000,-71.324999880526789,54.500001913562585
814,FWS 69_9_3_na,59041.879432621383000,11682671.800372964000000,-70.875000034099727,54.500001914551675
815,FWS 69_9_4_na,59041.879613275865000,11682671.217550904000000,-70.424999267456030,54.500001914569431
816,FWS 69_9_5_na,58613.995179578553000,11597095.900904952000000,-69.976664579560264,54.500001913943578
817,FWS 69_9_6_na,59469.519459048308000,11768196.584218770000000,-69.526664748801650,54.500001914257219
818,FWS 69_9_7_na,58614.240296792086000,11597143.543837942000000,-69.076664007933061,54.500001914613669
819,FWS 69_9_8_na,58399.681649859784000,11554230.479507651000000,-68.630828868144562,54.500001914213854
820,FWS 69_9_9_na,59041.630996563341000,11682618.498902284000000,-68.183329582678596,54.500001914247946
821,FWS 69_9_10_na,57970.817429237439000,11468457.688718183000000,-67.737500379197968,54.500001909376351
822,FWS 69_10_1_na,59461.290261918701000,11766552.279872514000000,-77.501664926036099,55.333330156999935
823,FWS 69_10_2_na,58205.271129024899000,11515347.484327583000000,-77.043334961457546,55.333330161706726
824,FWS 69_10_3_na,58834.476833991474000,11641189.989468927000000,-76.587499618607112,55.333330162104978
825,FWS 69_10_4_na,58833.278841398132000,11640950.167743620000000,-76.129164707514832,55.333330162249943
826,FWS 69_10_5_na,58205.274380388815000,11515349.651158720000000,-75.673334174468408,55.333330161250309
827,FWS 69_10_6_na,59462.487753360030000,11766792.033639479000000,-75.214999230629090,55.333330162399420
828,FWS 69_10_7_na,57786.922464436488000,11431679.190272382000000,-74.758329415103503,55.333330161929915
829,FWS 69_10_8_na,59879.642223646770000,11850224.318466242000000,-74.299999261815529,55.333330162516432
830,FWS 69_10_9_na,58834.480677073581000,11641193.003076112000000,-73.837499653257524,55.333330162104815
831,FWS 69_10_10_na,58833.282779917179000,11640950.993575126000000,-73.379164947804028,55.333330157018281
832,FWS 69_11_1_na,59548.854999500567000,11784067.633312855000000,-74.000000000324505,52.525393526583137
833,FWS 69_11_2_na,59581.812553516502000,11790659.144588348000000,-74.000000000588415,52.785894489271122
834,FWS 69_11_3_na,59612.423914203733000,11796780.947893964000000,-74.000000000505295,53.046395461142446
835,FWS 69_11_4_na,59644.096996715176000,11803115.564636715000000,-74.000000000023576,53.306896451785867
836,FWS 69_11_5_na,59673.402857826295000,11808975.354274485000000,-74.000000000247653,53.567397441438054
837,FWS 69_11_6_na,59703.752369542963000,11815045.256074062000000,-74.000000000307523,53.827898467620166
838,FWS 69_11_7_na,59731.712465845834000,11820638.659031184000000,-74.000000000531784,54.088399483025754
839,FWS 69_11_8_na,59760.696768722308000,11826435.990303017000000,-74.000000000819682,54.348900527002762
840,FWS 69_11_9_na,59787.268176201724000,11831748.886734048000000,-74.000000000752621,54.609401565455947
841,FWS 69_11_10_na,59814.842898251882000,11837261.973802699000000,-74.000000000714408,54.869902641745142
842,FWS 69_12_1_na,59537.370621000751000,11781768.530798636000000,-73.000000000529269,52.130477576193648
843,FWS 69_12_2_na,59570.466931276504000,11788389.165291404000000,-73.000000000517232,52.391148281496875
844,FWS 69_12_3_na,59602.937843024090000,11794883.347660424000000,-73.000000000624951,52.651818983294106
845,FWS 69_12_4_na,59634.774320138968000,11801249.268337026000000,-73.000000000632141,52.912489712305430
846,FWS 69_12_5_na,59665.966995425828000,11807489.178178780000000,-73.000000000901466,53.173160453532432
847,FWS 69_12_6_na,59696.506214059344000,11813598.888647113000000,-73.000000000888278,53.433831198889315
848,FWS 69_12_7_na,59726.382151997866000,11819574.077195620000000,-73.000000000618328,53.694501956591054
849,FWS 69_12_8_na,59755.584469470610000,11825413.164010238000000,-73.000000000505295,53.955172729270046
850,FWS 69_12_9_na,59784.102605004358000,11831117.282626405000000,-73.000000000660989,54.215843524824322
851,FWS 69_12_10_na,59805.925824636026000,11835481.435529452000000,-73.000000000721442,54.476500931592909
852,FWS 70_1_1_na,59836.191997426606000,11841533.086407777000000,-64.794149266581030,50.333299637256424
853,FWS 70_1_2_na,59821.804314591303000,11838655.780479010000000,-64.382498740924433,50.333299641244643
854,FWS 70_1_3_na,59835.916631846529000,11841477.925181262000000,-63.970849033166068,50.333299641552316
855,FWS 70_1_4_na,59835.916641078227000,11841477.785249431000000,-63.559149741466612,50.333299641499423
856,FWS 70_1_5_na,59821.804410870172000,11838649.598091699000000,-63.147499994024948,50.333299640715765
857,FWS 70_1_6_na,59836.191597765021000,11841533.315300979000000,-62.735849408313371,50.333299641435367
858,FWS 70_1_7_na,59835.920369579908000,11841478.591284845000000,-62.324149150368093,50.333299641454119
859,FWS 70_1_8_na,59821.808120007889000,11838655.856231920000000,-61.912499464574225,50.333299641406143
860,FWS 70_1_9_na,59835.920527805552000,11841480.218696358000000,-61.500849742943117,50.333299641180275
861,FWS 70_1_10_na,59836.191971773667000,11841534.045593241000000,-61.089149669139232,50.333299637162682
862,FWS 70_2_1_na,59378.275589008648000,11749950.459122205000000,-66.021649215397915,51.833299637747970
863,FWS 70_2_2_na,59378.275651647287000,11749949.431449881000000,-65.598349594434751,51.833299641930125
864,FWS 70_2_3_na,59392.155987083941000,11752725.078294765000000,-65.174999257380904,51.833299642244633
865,FWS 70_2_4_na,59378.275794066016000,11749951.751893923000000,-64.751648931445530,51.833299642314252
866,FWS 70_2_5_na,59378.271783917517000,11749951.320746588000000,-64.328349113348750,51.833299642411902
867,FWS 70_2_6_na,59391.890085374893000,11752672.686380960000000,-63.904999729149239,51.833299642583803
868,FWS 70_2_7_na,59378.271810365302000,11749951.278084930000000,-63.481650354237274,51.833299642350532
869,FWS 70_2_8_na,59378.537214503274000,11749999.461790677000000,-63.058349604865455,51.833299641286480
870,FWS 70_2_9_na,59391.893712542595000,11752673.057789771000000,-62.634999292574598,51.833299642126512
871,FWS 70_2_10_na,59378.275505165700000,11749949.717424607000000,-62.211650098353807,51.833299637862154
872,FWS 70_3_1_na,60947.315386344366000,12063756.646070955000000,-64.043054419485344,49.750001907495218
873,FWS 70_3_2_na,60947.040349547307000,12063702.734864084000000,-63.629164699473016,49.750001911689324
874,FWS 70_3_3_na,60947.315420395935000,12063758.289321810000000,-63.215274969515292,49.750001907369771
875,FWS 70_3_4_na,60242.240235819074000,11922743.218950910000000,-63.433334195749204,49.500001907216451
876,FWS 70_3_5_na,60242.243762883409000,11922743.538261866000000,-63.026664734057121,49.500001910737971
877,FWS 70_3_6_na,60240.860567476520000,11922467.088309258000000,-62.620000069288110,49.500001907411473
878,FWS 70_3_7_na,60414.134136908171000,11957119.740575926000000,-62.510939470562192,49.166669845448233
879,FWS 70_3_8_na,60526.750995132374000,11979644.808123950000000,-62.105774939418318,49.166669848372528
880,FWS 70_3_9_na,30924.658885560719000,6059226.741746626800000,-61.801499419040631,49.166669842919951
